latitude,longitude,altitude,intensity,x,y,z,level,x_rounded,y_rounded
45.90360857,11.02819294,226.39,3.0,4357064.957016287,4496708.91279809,1212110.5777716227,upper,217853248.0,224835446.0
45.90360791,11.02819103,226.311,3.0,4357064.982980878,4496708.835946553,1212110.3552792247,upper,217853249.0,224835442.0
45.90360818,11.02819173,226.0643,4.0,4357064.78298288,4496708.671940194,1212110.3840907577,upper,217853239.0,224835434.0
45.90361068,11.02819088,225.6198,4.0,4357064.295692025,4496708.56163879,1212110.2067718115,upper,217853215.0,224835428.0
45.90360531,11.02819168,226.1876,3.0,4357065.093179542,4496708.541365649,1212110.4022482538,upper,217853255.0,224835427.0
45.90359097,11.02817848,226.3488,4.0,4357066.52308769,4496707.765107533,1212108.9998800966,upper,217853326.0,224835388.0
45.90359095,11.02817857,226.0459,8.0,4357066.31644614,4496707.548702396,1212108.9517096758,upper,217853316.0,224835377.0
45.90358492,11.02817149,225.6106,8.0,4357066.596629431,4496706.890897251,1212108.0997217074,upper,217853330.0,224835345.0
45.90365554,11.02800021,226.0057,4.0,4357063.846118874,4496715.142604177,1212089.5783827377,upper,217853192.0,224835757.0
45.90365782,11.02800199,225.8854,6.0,4357063.558802006,4496715.204136553,1212089.7486362578,upper,217853178.0,224835760.0
45.90366008,11.02800357,225.7806,2.0,4357063.286586478,4496715.278113419,1212089.900139515,upper,217853164.0,224835764.0
45.90366095,11.02800441,225.8324,5.0,4357063.241318287,4496715.368021795,1212090.0012522377,upper,217853162.0,224835768.0
45.90366518,11.02800713,226.0634,3.0,4357063.027063204,4496715.811191761,1212090.340767077,upper,217853151.0,224835791.0
45.90366633,11.02800828,225.9153,2.0,4357062.818720196,4496715.7767705135,1212090.4372997764,upper,217853141.0,224835789.0
45.9036701,11.02800709,226.1067,2.0,4357062.671092918,4496716.216464039,1212090.3447068362,upper,217853134.0,224835811.0
45.90367636,11.02801519,225.9062,3.0,4357061.923577912,4496716.42807946,1212091.1858202291,upper,217853096.0,224835821.0
45.90367861,11.02801723,226.0604,3.0,4357061.8222751375,4496716.676876755,1212091.4368123282,upper,217853091.0,224835834.0
45.90367919,11.02800976,225.9857,3.0,4357061.835727086,4496716.781844901,1212090.611459212,upper,217853092.0,224835839.0
45.90368069,11.02801449,226.135,3.0,4357061.7503301045,4496716.929275459,1212091.1535838346,upper,217853088.0,224835846.0
45.90368577,11.02802335,225.7995,4.0,4357060.992026389,4496716.944445312,1212092.0513910274,upper,217853050.0,224835847.0
45.90368453,11.02802086,226.0616,3.0,4357061.305027757,4496717.072745718,1212091.8311732917,upper,217853065.0,224835854.0
45.90368625,11.0280237,225.8369,4.0,4357060.974745967,4496717.001991722,1212092.0965468893,upper,217853049.0,224835850.0
45.90368642,11.02802378,225.8491,4.0,4357060.968558769,4496717.022303544,1212092.1075667075,upper,217853048.0,224835851.0
45.90368588,11.02802374,226.0084,4.0,4357061.12033285,4496717.0941391,1212092.1336960143,upper,217853056.0,224835855.0
45.9036832,11.02801842,226.5273,4.0,4357061.763418498,4496717.336961717,1212091.6553307795,upper,217853088.0,224835867.0
45.90368687,11.02801315,226.0489,3.0,4357061.226231436,4496717.358904773,1212090.991621817,upper,217853061.0,224835868.0
45.90368827,11.02802514,225.9847,4.0,4357060.895957605,4496717.237905164,1212092.281169065,upper,217853045.0,224835862.0
45.9036896,11.02802508,225.8743,4.0,4357060.71705431,4496717.262134917,1212092.253536178,upper,217853036.0,224835863.0
45.90368992,11.02802509,225.8938,4.0,4357060.7051114775,4496717.300063096,1212092.258352077,upper,217853035.0,224835865.0
45.9036901,11.02802448,225.8894,4.0,4357060.696961395,4496717.319919551,1212092.1912789578,upper,217853035.0,224835866.0
45.90369111,11.02802466,226.5043,4.0,4357061.03503044,4496717.827438324,1212092.3284463366,upper,217853052.0,224835891.0
45.90369571,11.02803059,225.9945,4.0,4357060.238491738,4496717.727766792,1212092.8747836805,upper,217853012.0,224835886.0
45.90369761,11.0280318,225.9607,3.0,4357060.048472124,4496717.8300385075,1212092.9996952366,upper,217853002.0,224835892.0
45.90369596,11.02802855,226.4935,4.0,4357060.589734618,4496718.129528911,1212092.7487416472,upper,217853029.0,224835906.0
45.9037009,11.02803396,225.8389,4.0,4357059.675267908,4496717.961543986,1212093.2109206682,upper,217852984.0,224835898.0
45.9037012,11.02803397,225.8569,4.0,4357059.663870195,4496717.996893897,1212093.2154496366,upper,217852983.0,224835900.0
45.90370179,11.02803537,225.7585,4.0,4357059.529742151,4496717.9511220865,1212093.3486333645,upper,217852976.0,224835898.0
45.90370207,11.02803475,225.9354,4.0,4357059.637721926,4496718.106535073,1212093.3151552337,upper,217852982.0,224835905.0
45.90370274,11.02803576,226.0009,4.0,4357059.615004272,4496718.188308191,1212093.4373465837,upper,217852981.0,224835909.0
45.90370492,11.0280377,226.0065,4.0,4357059.419171357,4496718.32855235,1212093.6490555163,upper,217852971.0,224835916.0
45.90370325,11.02803356,226.4897,4.0,4357059.941230831,4496718.60508346,1212093.291981264,upper,217852997.0,224835930.0
45.90370669,11.02803046,226.0224,4.0,4357059.397723841,4496718.584383859,1212092.8660057506,upper,217852970.0,224835929.0
45.90370915,11.02803262,226.0336,3.0,4357059.180501276,4496718.746524861,1212093.1026726582,upper,217852959.0,224835937.0
45.90370938,11.02804082,225.8192,4.0,4357058.89526928,4496718.488270086,1212093.9519845697,upper,217852945.0,224835924.0
45.90370951,11.02804091,225.8296,4.0,4357058.890844699,4496718.5041192975,1212093.9637458317,upper,217852945.0,224835925.0
45.90370751,11.02803736,226.4749,3.0,4357059.540832774,4496718.860855387,1212093.7017395492,upper,217852977.0,224835943.0
45.90371057,11.02804086,225.8718,4.0,4357058.837212719,4496718.61523403,1212093.966389437,upper,217852942.0,224835931.0
45.90370991,11.02804096,226.0248,4.0,4357058.99204021,4496718.671375784,1212094.006514327,upper,217852950.0,224835934.0
45.90371057,11.02804029,226.0303,3.0,4357058.9538638545,4496718.735624264,1212093.934820405,upper,217852948.0,224835937.0
45.90371309,11.02803506,225.9292,4.0,4357058.764044944,4496718.93546989,1212093.3476278433,upper,217852938.0,224835947.0
45.90379089,11.02766849,225.7477,13.0,4357057.931657541,4496730.29437972,1212053.5121300973,upper,217852897.0,224836515.0
45.90371749,11.02803715,226.0188,3.0,4357058.449145389,4496719.30146685,1212093.5916914977,upper,217852922.0,224835965.0
45.90371803,11.02803707,226.0407,1.0,4357058.422900834,4496719.359184408,1212093.5871946425,upper,217852921.0,224835968.0
45.9037162,11.02804625,225.9941,4.0,4357058.399522806,4496719.047667886,1212094.5750095113,upper,217852920.0,224835952.0
45.9037183,11.0280402,225.9961,3.0,4357058.325159793,4496719.300712057,1212093.918506456,upper,217852916.0,224835965.0
45.9037181,11.02804771,225.9552,3.0,4357058.202338586,4496719.142545295,1212094.726089509,upper,217852910.0,224835957.0
45.90372082,11.02804152,225.9616,4.0,4357058.084383116,4496719.447966514,1212094.055227475,upper,217852904.0,224835972.0
45.90372154,11.02804214,226.0119,4.0,4357058.05310208,4496719.528753937,1212094.1321665377,upper,217852903.0,224835976.0
45.90371976,11.02804635,226.4857,4.0,4357058.4544231435,4496719.663401964,1212094.6799050337,upper,217852923.0,224835983.0
45.90371982,11.02804654,226.496,4.0,4357058.453951565,4496719.672337865,1212094.702504783,upper,217852923.0,224835984.0
45.90372304,11.02805077,225.9105,4.0,4357057.73904639,4496719.440196357,1212095.0497818394,upper,217852887.0,224835972.0
45.90372301,11.0280511,225.9267,4.0,4357057.747606579,4496719.4443196375,1212095.0887108543,upper,217852887.0,224835972.0
45.90372277,11.02804655,226.2552,4.0,4357058.057810486,4496719.726776477,1212094.6575280365,upper,217852903.0,224835986.0
45.90372894,11.02804524,226.0177,3.0,4357057.430646079,4496720.048465767,1212094.4698620443,upper,217852872.0,224836002.0
45.90372885,11.02804569,226.0363,2.0,4357057.443787499,4496720.047894534,1212094.5222792902,upper,217852872.0,224836002.0
45.90373215,11.02804917,225.8963,4.0,4357057.037930886,4496720.147271247,1212094.8733437136,upper,217852852.0,224836007.0
45.90373355,11.02805093,226.0149,3.0,4357056.983145524,4496720.310590361,1212095.0871246506,upper,217852849.0,224836016.0
45.903732,11.02805777,225.925,3.0,4357056.942673492,4496720.025403936,1212095.8125884668,upper,217852847.0,224836001.0
45.9037397,11.02805567,225.959,3.0,4357056.3925020555,4496720.666830289,1212095.5910824377,upper,217852820.0,224836033.0
45.9037374,11.02805605,226.5271,4.0,4357056.955437901,4496720.886611273,1212095.7410130163,upper,217852848.0,224836044.0
45.90373905,11.02806397,225.7562,3.0,4357056.182785144,4496720.348312819,1212096.4534707598,upper,217852809.0,224836017.0
45.90373922,11.02806369,225.9428,4.0,4357056.30101677,4496720.497031685,1212096.4587641167,upper,217852815.0,224836025.0
45.90374057,11.02806454,225.995,4.0,4357056.218202716,4496720.6235714955,1212096.5610391542,upper,217852811.0,224836031.0
45.90374187,11.02805865,226.5312,3.0,4357056.569136893,4496721.1899110945,1212096.024095273,upper,217852828.0,224836059.0
45.90374811,11.0280612,225.9018,4.0,4357055.611967452,4496721.182009966,1212096.1805666739,upper,217852781.0,224836059.0
45.90374805,11.02806177,225.9287,4.0,4357055.626656453,4496721.187747224,1212096.247600762,upper,217852781.0,224836059.0
45.90376454,11.02808043,226.4967,4.0,4357054.445668134,4496722.558546676,1212098.382284042,upper,217852722.0,224836128.0
45.90393634,11.02804945,226.2565,16.0,4357041.254445351,4496735.924523644,1212094.9726475207,upper,217852063.0,224836796.0
45.90386387,11.02855947,225.9092,6.0,4357039.194845253,4496722.417940294,1212150.2821655234,upper,217851960.0,224836121.0
45.90374688,11.02829786,226.4066,3.0,4357052.568503419,4496717.847824444,1212121.9727485178,upper,217852628.0,224835892.0
45.90370005,11.0282598,225.672,3.0,4357056.302528918,4496714.347210855,1212117.6998197495,upper,217852815.0,224835717.0
45.90368329,11.02824876,226.3844,4.0,4357058.267039223,4496713.742647934,1212116.6374171872,upper,217852913.0,224835687.0
45.90367023,11.0282533,226.3269,4.0,4357059.185895253,4496712.63997363,1212117.1193531933,upper,217852959.0,224835632.0
45.9036616,11.02823948,226.4929,4.0,4357060.180078396,4496712.310741311,1212115.6505865087,upper,217853009.0,224835616.0
45.90366122,11.02823198,226.3862,4.0,4357060.247461007,4496712.320607325,1212114.815855006,upper,217853012.0,224835616.0
45.9036565,11.0282372,226.6777,4.0,4357060.740133129,4496712.087827575,1212115.4383839557,upper,217853037.0,224835604.0
45.90366101,11.02823148,226.0898,3.0,4357060.06885874,4496712.10330149,1212114.704867826,upper,217853003.0,224835605.0
45.90366058,11.02823139,226.0588,5.0,4357060.082757922,4496712.050117684,1212114.6891659072,upper,217853004.0,224835603.0
45.90353128,11.02851,226.0339,22.0,4357066.110940433,4496697.965876093,1212144.9347676486,upper,217853306.0,224834898.0
45.90365738,11.02823055,226.0916,4.0,4357060.368673586,4496711.842659929,1212114.6042364063,upper,217853018.0,224835592.0
45.90365737,11.02822926,226.0783,5.0,4357060.379369469,4496711.852128203,1212114.4616290815,upper,217853019.0,224835593.0
45.90365065,11.02822545,226.0991,3.0,4357060.977080123,4496711.413667716,1212114.05193313,upper,217853049.0,224835571.0
45.90365228,11.02822511,225.6632,4.0,4357060.5564333685,4496711.235518602,1212113.9316328457,upper,217853028.0,224835562.0
45.90364792,11.02822126,226.3864,4.0,4357061.449265267,4496711.472259805,1212113.6519577065,upper,217853072.0,224835574.0
45.9036477,11.02822113,226.3709,4.0,4357061.457858885,4496711.446579408,1212113.6348777825,upper,217853073.0,224835572.0
45.90364777,11.02822442,225.8848,4.0,4357061.071905728,4496711.059248913,1212113.8991057845,upper,217853054.0,224835553.0
45.90364718,11.02822144,226.0744,6.0,4357061.291590602,4496711.193319657,1212113.6118181471,upper,217853065.0,224835560.0
45.90356576,11.02830897,226.1385,4.0,4357066.43652541,4496703.716723301,1212123.1277425254,upper,217853322.0,224835186.0
45.90363735,11.02821373,226.391,3.0,4357062.392845003,4496710.786138464,1212112.8352597575,upper,217853120.0,224835539.0
45.9036368,11.02821577,226.1277,7.0,4357062.226133173,4496710.527709736,1212113.0063876817,upper,217853111.0,224835526.0
45.90363674,11.02821444,226.0969,5.0,4357062.229389359,4496710.521647709,1212112.856089693,upper,217853111.0,224835526.0
45.90363676,11.02821389,226.0869,4.0,4357062.229088254,4496710.524477812,1212112.794459927,upper,217853111.0,224835526.0
45.90363285,11.0282104,226.3346,4.0,4357062.756527689,4496710.454784345,1212112.4629125139,upper,217853138.0,224835523.0
45.90363343,11.0282104,226.0844,3.0,4357062.540117105,4496710.3225225005,1212112.415051183,upper,217853127.0,224835516.0
45.90363543,11.0282094,225.6309,4.0,4357062.088129134,4496710.170133728,1212112.219724058,upper,217853104.0,224835509.0
45.90362614,11.02820777,225.9025,4.0,4357063.026739555,4496709.679898782,1212112.0947000347,upper,217853151.0,224835484.0
45.90362789,11.02820597,225.6661,3.0,4357062.754435048,4496709.673691801,1212111.8540416164,upper,217853138.0,224835484.0
45.90362806,11.02820442,225.6425,4.0,4357062.747797467,4496709.693538771,1212111.681234207,upper,217853137.0,224835485.0
45.90362758,11.02820362,225.5993,3.0,4357062.76774262,4496709.63874259,1212111.586109526,upper,217853138.0,224835482.0
45.90362171,11.02820084,226.0747,2.0,4357063.594075727,4496709.569718377,1212111.3752083185,upper,217853180.0,224835478.0
45.90361574,11.02819624,225.6699,2.0,4357063.853864874,4496708.900287876,1212110.7983233156,upper,217853193.0,224835445.0
45.90360738,11.02819119,226.0812,5.0,4357064.865263217,4496708.631223329,1212110.328692506,upper,217853243.0,224835432.0
45.90360644,11.02818829,225.6588,6.0,4357064.693232427,4496708.306058683,1212109.933020152,upper,217853235.0,224835415.0
45.90367941,11.02801723,225.9131,6.0,4357061.658880776,4496716.633879708,1212091.4086354612,upper,217853083.0,224835832.0
45.90368988,11.02801872,226.0025,2.0,4357060.876290756,4496717.470447447,1212091.5875151558,upper,217853044.0,224835874.0
45.90369083,11.02802085,226.0733,3.0,4357060.818726405,4496717.560229009,1212091.8323256122,upper,217853041.0,224835878.0
45.90369159,11.02802332,226.1369,2.0,4357060.7661496205,4496717.625319801,1212092.1126746808,upper,217853038.0,224835881.0
45.90369167,11.02802262,226.346,5.0,4357060.912997026,4496717.789437561,1212092.0766699226,upper,217853046.0,224835889.0
45.90369602,11.02803074,226.0356,4.0,4357060.240025428,4496717.778033029,1212092.8989320886,upper,217853012.0,224835889.0
45.90369903,11.02803325,225.8331,4.0,4357059.828523266,4496717.826040908,1212093.1327221321,upper,217852991.0,224835891.0
45.90369506,11.02802721,226.5568,3.0,4357060.7233348945,4496718.1260726135,1212092.615358207,upper,217853036.0,224835906.0
45.90370904,11.02804082,225.9737,4.0,4357059.0274793515,4496718.571323275,1212093.9815387798,upper,217852951.0,224835929.0
45.90370988,11.0280411,225.8416,3.0,4357058.867204662,4496718.537827503,1212093.98667077,upper,217852943.0,224835927.0
45.90371065,11.02804102,225.877,4.0,4357058.832129852,4496718.622551695,1212093.9847563237,upper,217852942.0,224835931.0
45.90371111,11.02804121,225.9099,4.0,4357058.815701424,4496718.67783656,1212094.0116792105,upper,217852941.0,224835934.0
45.90371062,11.02804029,226.0487,4.0,4357058.962507226,4496718.752396847,1212093.9383401296,upper,217852948.0,224835938.0
45.90371154,11.02804219,225.9614,4.0,4357058.802699076,4496718.731946025,1212094.1279352296,upper,217852940.0,224835937.0
45.90371252,11.02804282,225.8485,3.0,4357058.639397103,4496718.7173119765,1212094.1747416207,upper,217852932.0,224835936.0
45.90371197,11.02803485,225.9958,5.0,4357058.900526459,4496718.9004377285,1212093.33756672,upper,217852945.0,224835945.0
45.90371211,11.02803524,226.0134,4.0,4357058.8958173655,4496718.917563744,1212093.3832781063,upper,217852945.0,224835946.0
45.9037098,11.02803907,226.5324,4.0,4357059.375201965,4496719.049544517,1212093.8984039,upper,217852969.0,224835952.0
45.90371243,11.02803854,226.1087,4.0,4357058.887202968,4496718.958927057,1212093.7598092451,upper,217852944.0,224835948.0
45.90371819,11.02804763,225.7564,3.0,4357058.060669532,4496719.01046908,1212094.6793750653,upper,217852903.0,224835951.0
45.90371856,11.02804739,225.9462,3.0,4357058.164801366,4496719.176044751,1212094.6896235403,upper,217852908.0,224835959.0
45.90371866,11.02804759,225.959,3.0,4357058.162750779,4496719.1896327585,1212094.7137872728,upper,217852908.0,224835959.0
45.90371962,11.02804796,225.8434,4.0,4357058.003002733,4496719.1755256625,1212094.7318473759,upper,217852900.0,224835959.0
45.90372032,11.02804814,225.8809,4.0,4357057.971027603,4496719.252455873,1212094.7585644368,upper,217852899.0,224835963.0
45.90372197,11.02804975,225.848,4.0,4357057.79535341,4496719.330271968,1212094.9270785868,upper,217852890.0,224835967.0
45.90372146,11.02805015,226.0169,4.0,4357057.944851048,4496719.404469558,1212095.002817844,upper,217852897.0,224835970.0
45.90372345,11.02805182,225.8169,4.0,4357057.627477318,4496719.389438766,1212095.1458820757,upper,217852881.0,224835969.0
45.90372323,11.02805151,225.9747,4.0,4357057.757088062,4496719.488654557,1212095.1424089684,upper,217852888.0,224835974.0
45.90374088,11.02783179,226.1828,6.0,4357059.749282431,4496724.316522598,1212071.3258585143,upper,217852987.0,224836216.0
45.90372288,11.02804591,226.3226,4.0,4357058.104636484,4496719.792378199,1212094.6009322167,upper,217852905.0,224835990.0
45.90372741,11.02805477,225.9529,3.0,4357057.366138706,4496719.741614453,1212095.4921970514,upper,217852868.0,224835987.0
